search_query,name,description,설명,url,type,usage_count,topic
advanced web browsing automation,Web Content Server,Fetch and process web content seamlessly for LLM context using Cloudflare Browser Rendering. Enhance your applications with real-time web data extraction and structured content summarization. Leverage powerful tools to enrich your LLM interactions with relevant web information.,Cloudflare Browser Rendering을 사용하여 LLM 컨텍스트에 대한 웹 콘텐츠를 원활하게 페치하고 처리합니다. 실시간 웹 데이터 추출 및 구조화된 콘텐츠 요약으로 애플리케이션을 강화합니다. 강력한 도구를 활용하여 관련 웹 정보로 LLM 상호 작용을 풍부하게 합니다.,https://smithery.ai/server/@amotivv/cloudflare-browser-rendering,Remote,,1
advanced web browsing automation,Browserbase MCP Server,"Automate web browsing and data extraction with ease. Interact with web pages, capture screenshots, and execute JavaScript in a cloud environment to enhance your AI applications. Streamline your workflows by integrating powerful browser automation capabilities into your LLM solutions.","웹 브라우징과 데이터 추출을 간편하게 자동화하세요. 클라우드 환경에서 웹 페이지와 상호 작용하고, 스크린샷을 캡처하고, JavaScript를 실행하여 AI 애플리케이션을 강화하세요. 강력한 브라우저 자동화 기능을 LLM 솔루션에 통합하여 워크플로를 간소화하세요.",https://smithery.ai/server/@canbetry/mcp-server-browserbase,Remote,,1
advanced web browsing automation,Browserbase MCP Server,"Automate cloud browser interactions and extract data seamlessly. Enhance your AI applications with capabilities like web navigation, screenshot capture, and JavaScript execution in a cloud environment.","클라우드 브라우저 상호작용을 자동화하고 데이터를 원활하게 추출합니다. 클라우드 환경에서 웹 탐색, 스크린샷 캡처, JavaScript 실행과 같은 기능으로 AI 애플리케이션을 강화합니다.",https://smithery.ai/server/@1050202387/mcp-server-browserbase,Remote,,1
advanced web browsing automation,WebAgentQA,Start your server and let your code agent debug your web application effortlessly. Enhance your development workflow by integrating advanced AI capabilities to automate testing and debugging. Simplify your coding process with intelligent assistance from the WebAgentQA.,서버를 시작하고 코드 에이전트가 웹 애플리케이션을 손쉽게 디버깅하도록 하세요. 고급 AI 기능을 통합하여 테스트 및 디버깅을 자동화하여 개발 워크플로를 개선하세요. WebAgentQA의 지능형 지원으로 코딩 프로세스를 간소화하세요.,https://smithery.ai/server/@Operative-Sh/web-agent-qa,Remote,,1
advanced web browsing automation,LocalAPI MCP Server,"Enable LLMs to interact with browser functionalities like creating, updating, and managing browser instances seamlessly. Automate browser operations and enhance your workflow with advanced fingerprint and proxy configurations. Simplify your browser management tasks with intuitive commands and integrations.","LLM이 브라우저 인스턴스를 원활하게 만들고, 업데이트하고, 관리하는 것과 같은 브라우저 기능과 상호 작용할 수 있도록 합니다. 고급 지문 및 프록시 구성으로 브라우저 작업을 자동화하고 워크플로를 향상시킵니다. 직관적인 명령과 통합으로 브라우저 관리 작업을 간소화합니다.",https://smithery.ai/server/@AdsPower/local-api-mcp-typescript,Remote,,1
advanced web browsing automation,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,0
advanced web browsing automation,Browser Use (used by Deploya.dev),"Automate your web browsing tasks with AI-driven control. Navigate pages, fill forms, and interact with elements using natural language commands. Enhance your browsing experience with visual understanding and state persistence across sessions.","AI 기반 제어로 웹 브라우징 작업을 자동화하세요. 자연어 명령을 사용하여 페이지를 탐색하고, 양식을 작성하고, 요소와 상호 작용하세요. 세션 전반에 걸친 시각적 이해와 상태 지속성으로 브라우징 경험을 향상하세요.",https://smithery.ai/server/@Deploya-labs/mcp-browser-use,Remote,,1
advanced web browsing automation,Selenium WebDriver Automation,Enable browser automation through standardized MCP clients.,표준화된 MCP 클라이언트를 통해 브라우저 자동화를 활성화합니다.,https://smithery.ai/server/@angiejones/mcp-selenium,Local,,2
advanced web browsing automation,Browser Automation Server,Execute browser automation tasks using natural language commands. Simplify your workflow by automating browser actions effortlessly through a simple API. Leverage the power of OpenAI's GPT models to interpret your commands and perform tasks seamlessly.,자연어 명령을 사용하여 브라우저 자동화 작업을 실행합니다. 간단한 API를 통해 브라우저 작업을 손쉽게 자동화하여 워크플로를 간소화합니다. OpenAI의 GPT 모델의 힘을 활용하여 명령을 해석하고 작업을 원활하게 수행합니다.,https://smithery.ai/server/@jonnyhoff/mcp-browser-use,Local,,1
advanced web browsing automation,Browser Use,"Enable AI to control your browser effortlessly. Automate tasks and enhance your AI agents' capabilities with seamless browser integration. Experience instant browser automation with our hosted version, no setup required!",AI가 귀하의 브라우저를 손쉽게 제어할 수 있도록 하세요. 원활한 브라우저 통합으로 작업을 자동화하고 AI 에이전트의 역량을 강화하세요. 호스팅 버전으로 즉각적인 브라우저 자동화를 경험하세요. 설정이 필요 없습니다!,https://smithery.ai/server/@kkk929/browser-use,Local,,1
advanced web browsing automation,Browser Use,Automates interactions with the browser for testing and development.,테스트 및 개발을 위해 브라우저와의 상호작용을 자동화합니다.,https://smithery.ai/server/mcp_server_browser_use,Local,,1
advanced web browsing automation,Web Browser,Transform your AI applications with advanced web browsing capabilities.,고급 웹 브라우징 기능으로 AI 애플리케이션을 혁신하세요.,https://smithery.ai/server/web-browser-mcp-server,Local,,2
advanced web browsing automation,BrowserTools,"Enhance your AI tools with powerful browser monitoring and interaction capabilities. Capture and analyze browser data seamlessly through a Chrome extension, enabling your AI applications to perform audits and optimizations directly from your IDE. Experience improved performance, accessibility, and SEO insights without leaving your development environment.","강력한 브라우저 모니터링 및 상호 작용 기능으로 AI 도구를 강화하세요. Chrome 확장 프로그램을 통해 브라우저 데이터를 원활하게 캡처하고 분석하여 AI 애플리케이션이 IDE에서 직접 감사 및 최적화를 수행할 수 있도록 합니다. 개발 환경을 벗어나지 않고도 향상된 성능, 접근성 및 SEO 통찰력을 경험하세요.",https://smithery.ai/server/@Sugatraj/Cursor-Browser-Tools-MCP,Local,,1
advanced web browsing automation,BrowserTools,"Enhance your AI applications with powerful browser monitoring and interaction capabilities. Capture and analyze browser data seamlessly through a Chrome extension, enabling your AI tools to provide actionable insights without leaving your IDE. Run comprehensive audits for accessibility, performance, SEO, and best practices effortlessly.","강력한 브라우저 모니터링 및 상호 작용 기능으로 AI 애플리케이션을 강화하세요. Chrome 확장 프로그램을 통해 브라우저 데이터를 원활하게 캡처하고 분석하여 AI 도구가 IDE를 벗어나지 않고도 실행 가능한 통찰력을 제공할 수 있습니다. 접근성, 성능, SEO 및 모범 사례에 대한 포괄적인 감사를 손쉽게 실행하세요.",https://smithery.ai/server/@oenius/browser-tools-mcp,Local,,1
advanced web browsing automation,AOAI Web Browsing,MCP server implementation for web browsing automation using Azure OpenAI.,Azure OpenAI를 활용한 웹 브라우징 자동화를 위한 MCP 서버 구현.,https://smithery.ai/server/mcp-web-auto,Local,,2
advanced web browsing automation,Selenium Advance,Enhance your web automation capabilities with advanced features and tools. Streamline your testing processes and improve efficiency with powerful integrations. Experience seamless interaction with web applications through robust automation scripts.,고급 기능과 도구로 웹 자동화 기능을 강화하세요. 강력한 통합으로 테스트 프로세스를 간소화하고 효율성을 개선하세요. 견고한 자동화 스크립트를 통해 웹 애플리케이션과의 원활한 상호 작용을 경험하세요.,https://smithery.ai/server/@rootqat/seleniumadvance,Local,,2
advanced web browsing automation,BrowserTools,"Enhance your AI applications by enabling them to monitor and interact with browser data seamlessly. Capture console logs, network activity, and screenshots directly from your browser to empower your AI tools. Experience a secure, local solution that keeps your data private while providing powerful insights.","브라우저 데이터를 원활하게 모니터링하고 상호 작용할 수 있도록 하여 AI 애플리케이션을 강화하세요. 브라우저에서 직접 콘솔 로그, 네트워크 활동 및 스크린샷을 캡처하여 AI 도구를 강화하세요. 강력한 통찰력을 제공하면서 데이터를 비공개로 유지하는 안전한 로컬 솔루션을 경험하세요.",https://smithery.ai/server/@chikingsley/browser-tools-mcp,Local,,1
advanced web browsing automation,Desktop Automation,"Control your desktop environment effortlessly. Automate mouse movements, simulate keyboard inputs, and capture screenshots with ease. Enhance your LLM's capabilities by integrating desktop automation features seamlessly.","데스크톱 환경을 손쉽게 제어하세요. 마우스 움직임을 자동화하고, 키보드 입력을 시뮬레이션하고, 스크린샷을 쉽게 캡처하세요. 데스크톱 자동화 기능을 원활하게 통합하여 LLM의 역량을 강화하세요.",https://smithery.ai/server/@tanob/mcp-desktop-automation,Local,,2
advanced web browsing automation,Stealth Browser,Navigate websites and capture screenshots while evading bot detection systems. Utilize advanced stealth techniques to modify browser fingerprints and ensure your web interactions appear as regular user traffic.,봇 탐지 시스템을 피하면서 웹사이트를 탐색하고 스크린샷을 캡처하세요. 고급 스텔스 기술을 활용하여 브라우저 지문을 수정하고 웹 상호작용이 일반 사용자 트래픽으로 표시되도록 하세요.,https://smithery.ai/server/@newbeb/stealth-browser-mcp,Local,,0
advanced web browsing automation,Web Scraper,Extract data from websites effortlessly. Automate your data collection process and integrate it with your applications seamlessly.,웹사이트에서 데이터를 손쉽게 추출하세요. 데이터 수집 프로세스를 자동화하고 애플리케이션과 원활하게 통합하세요.,https://smithery.ai/server/@buxiny/web-scraper-mcp,Local,,0
advanced web browsing automation,WebUI,Interact seamlessly with AI agents through a user-friendly interface. Utilize various Large Language Models and maintain persistent browser sessions for enhanced productivity. Experience high-definition screen recording and custom browser support without the hassle of re-authentication.,사용자 친화적인 인터페이스를 통해 AI 에이전트와 원활하게 상호 작용합니다. 다양한 대규모 언어 모델을 활용하고 지속적인 브라우저 세션을 유지하여 생산성을 향상합니다. 재인증의 번거로움 없이 고화질 화면 녹화 및 사용자 지정 브라우저 지원을 경험하세요.,https://smithery.ai/server/@Muzzera/web-ui,Local,,2
advanced web browsing automation,HyperBrowser,Enhance your browsing experience with advanced features and tools. Access a variety of resources and perform actions seamlessly while navigating the web. Transform the way you interact with online content and improve your productivity.,고급 기능과 도구로 브라우징 경험을 향상시키세요. 다양한 리소스에 액세스하고 웹을 탐색하는 동안 원활하게 작업을 수행하세요. 온라인 콘텐츠와 상호 작용하는 방식을 혁신하고 생산성을 향상시키세요.,https://smithery.ai/server/@Leejoongjae123/hyperbrowser,Local,,2
advanced web browsing automation,Web Crawler,Extract website content and save it as markdown files. Map website structures and links efficiently while processing multiple URLs in batches.,웹사이트 콘텐츠를 추출하여 마크다운 파일로 저장합니다. 여러 URL을 일괄 처리하면서 웹사이트 구조와 링크를 효율적으로 매핑합니다.,https://smithery.ai/server/@jmh108/md-webcrawl-mcp,Local,,0
advanced web browsing automation,Accessibility Scanner,Perform automated accessibility scans of web pages using Playwright and Axe-core.,Playwright와 Axe-core를 사용하여 웹 페이지의 자동 접근성 검사를 수행합니다.,https://smithery.ai/server/@JustasMonkev/mcp-accessibility-scanner,Local,,1
advanced web browsing automation,WebSearch,Perform intelligent web searches and extract specific information from web pages using natural language prompts. Leverage advanced web scraping and crawling capabilities to gather and analyze content seamlessly.,자연어 프롬프트를 사용하여 지능형 웹 검색을 수행하고 웹 페이지에서 특정 정보를 추출합니다. 고급 웹 스크래핑 및 크롤링 기능을 활용하여 콘텐츠를 원활하게 수집하고 분석합니다.,https://smithery.ai/server/@m4s1t4/webSearch-Tools,Local,,1
advanced web browsing automation,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,0
advanced web browsing automation,Puppeteer,"Automate web interactions and capture screenshots effortlessly. Enable your LLMs to navigate web pages, execute JavaScript, and monitor console logs in real-time. Enhance your applications with powerful browser automation capabilities.","웹 상호작용을 자동화하고 스크린샷을 손쉽게 캡처하세요. LLM이 웹 페이지를 탐색하고, JavaScript를 실행하고, 콘솔 로그를 실시간으로 모니터링할 수 있도록 하세요. 강력한 브라우저 자동화 기능으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@cploujoux/mcp-puppeteer,Local,,1
advanced web browsing automation,Browser Use Server,Automate browser tasks using Python scripts.,Python 스크립트를 사용하여 브라우저 작업을 자동화합니다.,https://smithery.ai/server/@ztobs/cline-browser-use-mcp,Local,,1
advanced web browsing automation,Web Search,"Integrate real-time web search capabilities into your AI assistant. Perform both basic and advanced searches with markdown-formatted results, enhancing your assistant's ability to provide up-to-date information. Empower your AI with a seamless connection to the internet for comprehensive responses.",실시간 웹 검색 기능을 AI 어시스턴트에 통합합니다. 마크다운 형식의 결과로 기본 및 고급 검색을 모두 수행하여 어시스턴트가 최신 정보를 제공하는 기능을 강화합니다. 포괄적인 응답을 위해 인터넷에 원활하게 연결하여 AI를 강화합니다.,https://smithery.ai/server/@mshojaei77/ReActMCP,Local,,2
advanced web browsing automation,Web Browser Server,Advanced web browsing server using Playwright for headless interactions.,헤드리스 상호작용을 위한 Playwright를 사용한 고급 웹 브라우징 서버입니다.,https://smithery.ai/server/@random-robbie/mcp-web-browser,Local,,1
advanced web browsing automation,Fetcher,Effortlessly retrieve web page content using AI-powered capabilities. Leverage the Playwright headless browser to navigate and extract information quickly and efficiently. Simplify your web scraping tasks with easy setup and configuration.,AI 기반 기능을 사용하여 웹 페이지 콘텐츠를 손쉽게 검색합니다. Playwright 헤드리스 브라우저를 활용하여 빠르고 효율적으로 정보를 탐색하고 추출합니다. 간편한 설정 및 구성으로 웹 스크래핑 작업을 간소화합니다.,https://smithery.ai/server/@everford/fetcher-mcp,Local,,0
advanced web browsing automation,Automate GUI Testing and Control,"Control mouse movements, simulate keyboard input, and take screenshots effortlessly. Enhance your applications with automated GUI testing capabilities across multiple platforms. Streamline your workflow by integrating GUI automation into your projects with ease.","마우스 움직임을 제어하고, 키보드 입력을 시뮬레이션하고, 스크린샷을 손쉽게 찍으세요. 여러 플랫폼에서 자동화된 GUI 테스트 기능으로 애플리케이션을 강화하세요. 프로젝트에 GUI 자동화를 쉽게 통합하여 워크플로를 간소화하세요.",https://smithery.ai/server/@hetaoBackend/mcp-pyautogui-server,Local,,2
advanced web browsing automation,Fetcher,Fetch web page content effortlessly using a headless browser. Extract meaningful content from dynamic web pages while optimizing performance and bandwidth. Enjoy flexible output formats and robust error handling for reliable operations.,헤드리스 브라우저를 사용하여 웹 페이지 콘텐츠를 손쉽게 가져옵니다. 성능과 대역폭을 최적화하는 동시에 동적 웹 페이지에서 의미 있는 콘텐츠를 추출합니다. 안정적인 운영을 위해 유연한 출력 형식과 강력한 오류 처리를 활용하세요.,https://smithery.ai/server/@jae-jae/fetcher-mcp,Local,,0
advanced web browsing automation,SEO Automation and Optimization,Automate your SEO tasks and optimize your content with AI-powered insights. Leverage Google Ads Keyword Planner for effective keyword research and competitor analysis. Enhance your online presence with tailored SEO recommendations and SERP analysis.,AI 기반 인사이트로 SEO 작업을 자동화하고 콘텐츠를 최적화하세요. 효과적인 키워드 조사 및 경쟁자 분석을 위해 Google Ads 키워드 플래너를 활용하세요. 맞춤형 SEO 권장 사항 및 SERP 분석으로 온라인 존재감을 강화하세요.,https://smithery.ai/server/@ccnn2509/app-seo-ai,Remote,,0
advanced web browsing automation,Smithery Browser Base,Enhance your browsing experience with powerful tools and resources. Access and manipulate web data seamlessly to improve productivity and streamline workflows. Transform how you interact with the web by integrating advanced capabilities into your browser.,강력한 도구와 리소스로 브라우징 경험을 향상시키세요. 웹 데이터에 원활하게 액세스하고 조작하여 생산성을 높이고 워크플로를 간소화하세요. 고급 기능을 브라우저에 통합하여 웹과 상호 작용하는 방식을 혁신하세요.,https://smithery.ai/server/@Santhosh16R/smithery_browserbase,Local,,2
advanced web browsing automation,Browserbase MCP Server,"Automate cloud browser interactions and extract data seamlessly. Enhance your LLM applications with capabilities like web navigation, screenshot capture, and JavaScript execution in a cloud environment.","클라우드 브라우저 상호작용을 자동화하고 데이터를 원활하게 추출합니다. 클라우드 환경에서 웹 탐색, 스크린샷 캡처, JavaScript 실행과 같은 기능으로 LLM 애플리케이션을 강화합니다.",https://smithery.ai/server/@xinzhongyouhai/mcp-server-browserbase,Local,,1
advanced web browsing automation,Query Table,"Extract and query data from various financial websites seamlessly. Switch between sources effortlessly if one becomes unavailable, ensuring continuous access to critical information. Leverage browser automation for accurate data retrieval without the hassle of manual logins or complex request handling.",다양한 금융 웹사이트에서 데이터를 원활하게 추출하고 쿼리합니다. 하나를 사용할 수 없게 되면 소스 간에 손쉽게 전환하여 중요한 정보에 대한 지속적인 액세스를 보장합니다. 수동 로그인이나 복잡한 요청 처리의 번거로움 없이 정확한 데이터 검색을 위해 브라우저 자동화를 활용합니다.,https://smithery.ai/server/@wukan1986/query_table,Local,,0
advanced web browsing automation,Web Accessibility Analysis Server,Analyze web accessibility and simulate color blindness for any URL.,웹 접근성을 분석하고 모든 URL에 대한 색맹 여부를 시뮬레이션합니다.,https://smithery.ai/server/@bilhasry-deriv/mcp-web-a11y,Local,,1
advanced web browsing automation,SEO Automation and Optimization,Automate your SEO tasks and optimize your strategies with AI-powered insights. Leverage Google Ads Keyword Planner for effective keyword research and competitor analysis. Enhance your digital marketing efforts with integrated tools for SERP analysis and SEO recommendations.,AI 기반 인사이트로 SEO 작업을 자동화하고 전략을 최적화하세요. 효과적인 키워드 조사 및 경쟁사 분석을 위해 Google Ads 키워드 플래너를 활용하세요. SERP 분석 및 SEO 권장 사항을 위한 통합 도구로 디지털 마케팅 노력을 강화하세요.,https://smithery.ai/server/@ayushsinghvi92/app-seo-ai,Remote,,0
advanced web browsing automation,Cursor A11y,"Run accessibility tests on web applications to identify issues and improve compliance. Leverage axe-core and Puppeteer for detailed violation reports, including impact levels and affected elements. Enhance your web development process by ensuring accessibility standards are met effortlessly.",웹 애플리케이션에서 접근성 테스트를 실행하여 문제를 파악하고 규정 준수를 개선합니다. 영향 수준과 영향을 받는 요소를 포함한 자세한 위반 보고서를 위해 axe-core와 Puppeteer를 활용합니다. 접근성 표준이 손쉽게 충족되도록 하여 웹 개발 프로세스를 개선합니다.,https://smithery.ai/server/@westsideori/cursor-a11y-mcp,Local,,1
advanced web browsing automation,AI 文章改寫助手,提升文章寫作效率，快速改寫和優化文本內容。支持多種 AI 模型和自定義指令。,提升文章寫작작效率，快速改寫和優化文本내부容。支持多種 AI 模型和自定의指令。,https://smithery.ai/server/@azrae26/gpt_text_rewriting,Local,,0
advanced web browsing automation,WebSearch,Enable your AI assistants to perform real-time web searches and retrieve up-to-date information on any topic. Integrate seamlessly with the WebSearch Crawler API for enhanced search capabilities. Empower your applications with instant access to the latest web content.,AI 어시스턴트가 실시간 웹 검색을 수행하고 모든 주제에 대한 최신 정보를 검색할 수 있도록 하세요. 향상된 검색 기능을 위해 WebSearch Crawler API와 완벽하게 통합하세요. 최신 웹 콘텐츠에 즉시 액세스할 수 있도록 애플리케이션을 강화하세요.,https://smithery.ai/server/@mnhlt/websearch-mcp,Local,,2
advanced web browsing automation,Puppeteer MCP Server,"Automate browser interactions effortlessly. Navigate web pages, capture screenshots, and execute JavaScript in a real browser environment, all while leveraging the power of LLMs. Enhance your applications with robust browser automation capabilities using this server.","브라우저 상호작용을 손쉽게 자동화하세요. 웹 페이지를 탐색하고, 스크린샷을 캡처하고, 실제 브라우저 환경에서 JavaScript를 실행하면서 LLM의 힘을 활용하세요. 이 서버를 사용하여 강력한 브라우저 자동화 기능으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@twolven/mcp-server-puppeteer-py,Local,,1
advanced web browsing automation,Playwright MCP Server,"Retrieve web page content and interact with it seamlessly. Navigate, extract, and simulate user actions on web pages using a standardized protocol. Enhance your applications with powerful web automation capabilities.","웹 페이지 콘텐츠를 검색하여 매끄럽게 상호 작용합니다. 표준화된 프로토콜을 사용하여 웹 페이지에서 사용자 동작을 탐색, 추출 및 시뮬레이션합니다. 강력한 웹 자동화 기능으로 애플리케이션을 강화합니다.",https://smithery.ai/server/@Kotelberg/playwright-mcp-server,Local,,2
advanced web browsing automation,WebSearch,Perform intelligent web searches and extract specific information from web pages using natural language prompts. Leverage advanced web scraping and crawling capabilities to enhance your content analysis and retrieval tasks.,자연어 프롬프트를 사용하여 지능형 웹 검색을 수행하고 웹 페이지에서 특정 정보를 추출합니다. 고급 웹 스크래핑 및 크롤링 기능을 활용하여 콘텐츠 분석 및 검색 작업을 향상시킵니다.,https://smithery.ai/server/@josemartinrodriguezmortaloni/webSearch-Tools,Local,,1
advanced web browsing automation,Puppeteer MCP Server,Automate browser interactions and manage Chrome instances.,브라우저 상호작용을 자동화하고 Chrome 인스턴스를 관리합니다.,https://smithery.ai/server/@merajmehrabi/puppeteer-mcp-server,Local,,1
advanced web browsing automation,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,0
